Date,Open,High,Low,Close,Volume,Company
2023-03-27,2093.6408357753894,2108.031230278334,2069.5283767572687,2073.378662109375,1540581,LT.NS
2023-03-28,2086.614150927096,2088.587469296307,2043.0096195362742,2053.742431640625,1627243,LT.NS
2023-03-29,2057.6407275753922,2078.480540079479,2041.614007234007,2067.073974609375,2372385,LT.NS
2023-03-31,2075.785268546233,2095.469807097157,2070.058015594159,2083.197021484375,1489542,LT.NS
2023-04-03,2098.4054938421186,2101.7744934881957,2074.341210655856,2088.924072265625,1231654,LT.NS
2023-04-05,2088.779964064749,2177.817819675804,2083.967107004692,2173.24560546875,2763363,LT.NS
2023-04-06,2173.2457445137734,2205.8768234675936,2170.069211650343,2189.128173828125,2389899,LT.NS
2023-04-10,2199.3791603346162,2233.0691572280252,2192.7856876585674,2223.2509765625,1955914,LT.NS
2023-04-11,2233.165725817402,2242.7914401528215,2201.689686941137,2215.358154296875,1342440,LT.NS
2023-04-12,2217.764092200131,2226.138414818568,2196.539349785949,2202.84423828125,1165839,LT.NS
2023-04-13,2208.9089995548616,2209.1014668433522,2158.5182903950295,2174.208251953125,1956668,LT.NS
2023-04-17,2174.2078772512987,2188.694622006197,2118.7636775591404,2131.1328125,4125850,LT.NS
2023-04-18,2136.9083907668455,2146.534104238768,2106.106107656693,2133.6357421875,2848601,LT.NS
2023-04-19,2125.4538671043265,2151.346942115708,2125.4538671043265,2136.5234375,1970015,LT.NS
2023-04-20,2141.7212244831903,2167.1811893422237,2139.074153306863,2149.18115234375,1898996,LT.NS
2023-04-21,2156.3041950026736,2159.0476174521755,2119.582190650776,2132.2880859375,1009316,LT.NS
2023-04-24,2136.9085501689347,2149.1331601896136,2104.710583204109,2145.475341796875,1239073,LT.NS
2023-04-25,2147.5448937701212,2169.635859626007,2135.079641577173,2163.812255859375,1350118,LT.NS
2023-04-26,2163.7162046283606,2201.6895991671618,2160.0583863261677,2190.956787109375,1894812,LT.NS
2023-04-27,2190.5718375499196,2223.5399076086187,2182.245689039856,2219.3046875,1252989,LT.NS
2023-04-28,2225.753977794887,2280.3317311991373,2225.753977794887,2275.90380859375,2884961,LT.NS
2023-05-02,2284.374683683997,2325.9097857631486,2284.374683683997,2295.20361328125,1840153,LT.NS
2023-05-03,2294.866464296418,2300.545541296837,2260.5988300149047,2268.10693359375,998235,LT.NS
2023-05-04,2273.401311447886,2292.5082138450057,2255.160629359921,2268.6845703125,1230912,LT.NS
2023-05-05,2268.7807146876644,2316.861107525314,2268.7807146876644,2288.513427734375,2425866,LT.NS
2023-05-08,2288.46548826132,2295.7329498410413,2265.941409924377,2276.866455078125,1583576,LT.NS
2023-05-09,2279.0320290777986,2312.00009877368,2279.0320290777986,2285.4814453125,1417301,LT.NS
2023-05-10,2297.6579364109916,2299.5349036442017,2262.0427945395186,2275.951904296875,1675409,LT.NS
2023-05-11,2213.9140943783245,2227.438268781494,2153.609093591258,2158.229248046875,9470848,LT.NS
2023-05-12,2139.459082722579,2151.3469327053012,2115.1062159608355,2137.96728515625,5367292,LT.NS
2023-05-15,2137.774746069045,2175.411382123715,2132.095668762845,2162.753662109375,2662740,LT.NS
2023-05-16,2170.2134632218285,2170.5983977613428,2139.8924656477784,2143.8388671875,2528855,LT.NS
2023-05-17,2141.0956513590827,2160.010084164496,2127.4751259140494,2136.5234375,1961004,LT.NS
2023-05-18,2146.5341134706114,2149.951288768395,2099.368117255338,2106.298583984375,2290757,LT.NS
2023-05-19,2109.9565571161743,2116.7427326421284,2087.336128698186,2108.07958984375,1729803,LT.NS
2023-05-22,2108.0312503510772,2138.83353346123,2096.865328722539,2133.6357421875,1112099,LT.NS
2023-05-23,2142.298831888502,2145.1865458594143,2111.881484060454,2115.394775390625,2265389,LT.NS
2023-05-24,2117.6573180070463,2125.8391758266193,2094.555601810606,2103.363037109375,2648479,LT.NS
2023-05-25,2108.0313995391816,2124.683932024683,2096.480542555405,2122.18115234375,1689521,LT.NS
2023-05-26,2126.3202510550777,2137.6304651564346,2118.619679752026,2135.41650390625,1249128,LT.NS
2023-05-29,2141.721196032774,2157.8924412775295,2137.1008066767345,2141.2880859375,1369656,LT.NS
2023-05-30,2146.5343030932686,2153.2723031478213,2124.587627343595,2128.052978515625,1716729,LT.NS
2023-05-31,2118.715947230931,2140.758737714379,2117.6570247174614,2123.095458984375,2809284,LT.NS
2023-06-01,2134.020893496281,2138.833750721126,2119.7266135373734,2125.165283203125,1049488,LT.NS
2023-06-02,2137.8711724616855,2153.5611339652273,2129.352321199746,2150.9140625,1399950,LT.NS
2023-06-05,2160.972916998755,2187.7324504547996,2156.1600597225884,2183.40087890625,2344944,LT.NS
2023-06-06,2184.074242994709,2195.3362800148884,2178.9725681898954,2192.689208984375,1677680,LT.NS
2023-06-07,2192.7377985569397,2231.2406571795373,2192.7377985569397,2228.834228515625,2128603,LT.NS
2023-06-08,2230.2296751926024,2257.2780245266404,2226.1869224636807,2252.705810546875,2556995,LT.NS
2023-06-09,2257.2296253645063,2280.1870441267765,2250.732269300024,2274.555908203125,2501720,LT.NS
2023-06-12,2276.481357012698,2281.2942140042683,2245.7754234075933,2252.368896484375,1172382,LT.NS
2023-06-13,2258.048035210332,2269.646831666449,2239.9998228789073,2266.27783203125,1688768,LT.NS
2023-06-14,2264.834139094841,2271.6684899938164,2252.4170621125127,2266.90380859375,1013564,LT.NS
2023-06-15,2266.8554314903454,2280.812715463428,2261.0800036394144,2272.919677734375,2561534,LT.NS
2023-06-16,2275.2782214611652,2290.92000722478,2264.2086499976845,2278.214111328125,1794542,LT.NS
2023-06-19,2289.957440493079,2329.326518125492,2272.6311546885913,2277.781005859375,3111256,LT.NS
2023-06-20,2276.4330820776804,2300.2085475777,2266.326082836546,2292.844970703125,1771306,LT.NS
2023-06-21,2292.8451343219544,2321.722277071601,2292.8451343219544,2304.8291015625,1607299,LT.NS
2023-06-22,2304.973412878823,2333.2729161277807,2290.9197773861874,2325.81298828125,1741775,LT.NS
2023-06-23,2328.412301290852,2336.1610489275354,2294.048545470354,2300.11279296875,1212955,LT.NS
2023-06-26,2308.3424113628625,2313.877196536471,2279.320744624804,2288.5615234375,793572,LT.NS
2023-06-27,2298.090820245858,2307.235247663748,2282.7860304633364,2298.66845703125,1012317,LT.NS
2023-06-28,2310.1712508213386,2341.839754383572,2300.5937128445294,2330.818359375,1734938,LT.NS
2023-06-30,2329.4224304829663,2390.5457050018376,2324.6577497848007,2382.893310546875,2690699,LT.NS
2023-07-03,2385.444246030269,2399.1127120476467,2356.374638584236,2362.1982421875,1078456,LT.NS
2023-07-04,2366.192772507451,2391.412094098189,2366.192772507451,2369.706298828125,1441581,LT.NS
2023-07-05,2368.8880430283516,2391.941579380309,2362.4870376852327,2378.3212890625,1191896,LT.NS
2023-07-06,2375.7226082177976,2406.38036684653,2375.1931469379083,2395.455322265625,1796824,LT.NS
2023-07-07,2389.823859201929,2410.2784990198893,2353.1018586592577,2357.674072265625,1837661,LT.NS
2023-07-10,2358.2998752642875,2371.150297157145,2329.4227339345207,2347.470947265625,1178479,LT.NS
2023-07-11,2355.604488585689,2386.214303578904,2355.604488585689,2381.930908203125,1219658,LT.NS
2023-07-12,2387.4659771430925,2392.9044117495255,2356.1824055067455,2363.064697265625,1822435,LT.NS
2023-07-13,2373.7009416475835,2391.893446104358,2354.690157544769,2358.444091796875,1141663,LT.NS
2023-07-14,2358.5407130970175,2384.337675151551,2357.000504764318,2379.71728515625,845623,LT.NS
2023-07-17,2382.3641357152073,2400.6529917065563,2372.7384220355502,2376.396240234375,878697,LT.NS
2023-07-18,2376.5888293749313,2396.754653567328,2375.722609100454,2382.075439453125,720865,LT.NS
2023-07-19,2381.979038186707,2409.2677935996885,2374.0857655072496,2400.797119140625,1431080,LT.NS
2023-07-20,2400.653264509413,2402.2895890203463,2376.637153150106,2396.51416015625,1045704,LT.NS
2023-07-21,2427.604985047124,2497.872694764983,2426.738764818836,2489.4501953125,4610417,LT.NS
2023-07-24,2538.9262314615617,2539.263225435719,2487.188021314795,2507.739013671875,2155297,LT.NS
2023-07-25,2518.086602476432,2519.77110230607,2457.4446086094536,2465.048828125,2068876,LT.NS
2023-07-26,2494.022280478714,2573.7714080335286,2488.2468525810405,2547.204345703125,5820099,LT.NS
2023-07-27,2569.054823748172,2576.1779929232925,2547.396967815372,2560.63232421875,2117794,LT.NS
2023-07-28,2560.5842193685376,2568.2847905795434,2526.749928611294,2550.381103515625,1325724,LT.NS
2023-07-31,2555.627115920243,2589.3171155651426,2532.6217530209833,2580.990966796875,1284981,LT.NS
2023-08-01,2580.9908072911157,2588.354384185887,2555.963951958712,2566.8408203125,1298745,LT.NS
2023-08-02,2568.1552978931927,2574.921239486123,2533.7898667279774,2552.724853515625,1479486,LT.NS
2023-08-03,2545.764221395254,2572.7795013737314,2517.824141529422,2529.311767578125,1612618,LT.NS
2023-08-04,2536.0290487297975,2565.234757544344,2529.7011451533126,2557.34912109375,1101278,LT.NS
2023-08-07,2558.4198548326954,2583.7314667907053,2553.649684572805,2566.110595703125,1163125,LT.NS
2023-08-08,2569.1775208365666,2579.3507949874465,2558.712142068454,2562.5087890625,767310,LT.NS
2023-08-09,2565.2346768985485,2584.7051488294674,2546.0075858667665,2581.395263671875,906865,LT.NS
2023-08-10,2570.1996364630936,2591.13039292684,2552.23793670521,2573.509521484375,1040041,LT.NS
2023-08-11,2572.0979017858276,2586.5545836667434,2561.5838000782064,2568.641845703125,1320121,LT.NS
2023-08-14,2567.181746313659,2593.028845561023,2546.737750609227,2589.475341796875,1364413,LT.NS
2023-08-16,2598.3342957853365,2623.645907508985,2581.8331195239016,2619.800537109375,1703875,LT.NS
2023-08-17,2619.8008686578014,2619.8008686578014,2572.049486039114,2582.271484375,1629067,LT.NS
2023-08-18,2579.837645256952,2603.883631622692,2563.0443624717886,2572.000732421875,1898966,LT.NS
2023-08-21,2571.9033973815463,2595.998106290907,2553.9904206772794,2591.76318359375,1376318,LT.NS
2023-08-22,2597.3608978556585,2614.5434938821304,2591.5197564062078,2607.875,1497180,LT.NS
2023-08-23,2618.3403218566345,2653.8252078600053,2611.4282095534713,2645.647705078125,1990672,LT.NS
2023-08-24,2674.756013988986,2693.5450664633477,2609.6273820948204,2616.977294921875,2619182,LT.NS
2023-08-25,2606.5608234269394,2611.6718225389873,2561.340697866157,2568.544677734375,1408427,LT.NS
2023-08-28,2583.2934841576816,2628.5136058790486,2579.886151705616,2623.98681640625,1551734,LT.NS
2023-08-29,2638.2491688156197,2650.0289003965013,2624.911941955098,2646.962158203125,1101830,LT.NS
2023-08-30,2650.8559970945485,2665.166746252531,2635.3283434558416,2637.275390625,1920079,LT.NS
2023-08-31,2647.9843407457765,2652.4626446280013,2607.4371755987763,2631.142333984375,2439625,LT.NS
2023-09-01,2638.2488465189385,2644.0412641632347,2617.123432810925,2630.55810546875,1263430,LT.NS
2023-09-04,2660.6401412703453,2669.401854139512,2633.381479010715,2639.320068359375,1548282,LT.NS
2023-09-05,2648.4709871564314,2666.4811739832626,2647.9842253503007,2660.59130859375,1066447,LT.NS
2023-09-06,2667.454423640077,2670.1803370097814,2640.1957652963097,2658.1572265625,1747425,LT.NS
2023-09-07,2660.639877384175,2780.334551006688,2657.7193067174526,2771.037353515625,4100519,LT.NS
2023-09-08,2811.5361072495525,2851.158469535917,2796.3977680010184,2824.776123046875,3638510,LT.NS
2023-09-11,2828.085879093955,2848.5298734006583,2813.5317497299884,2817.57177734375,1545803,LT.NS
2023-09-12,2873.452305786712,2929.332464441182,2854.809186545939,2866.15087890625,7788759,LT.NS
2023-09-13,2865.5665408874547,2865.7611980601864,2811.974022458341,2829.78955078125,2458417,LT.NS
2023-09-14,2847.459180624869,2854.0304651511588,2829.059679021925,2841.326171875,1910041,LT.NS
2023-09-15,2855.344841838461,2857.2431654049287,2823.218561654121,2831.542236328125,1655275,LT.NS
2023-09-18,2832.953422935313,2852.4238931960367,2830.0328523962044,2842.542724609375,736631,LT.NS
2023-09-20,2849.454803146066,2866.9782276364963,2809.6377836801394,2813.483154296875,1399240,LT.NS
2023-09-21,2808.664258597414,2828.183453957495,2770.6968388884243,2822.585693359375,2444711,LT.NS
2023-09-22,2831.6881805031353,2858.7034616693154,2825.4090005241683,2841.228759765625,1965569,LT.NS
2023-09-25,2840.6932363390206,2846.3884446606567,2794.9863493217053,2825.65234375,1049532,LT.NS
2023-09-26,2837.821120294925,2866.0533029668127,2832.9535025928753,2835.43603515625,953456,LT.NS
2023-09-27,2844.635904863339,2915.6056788770497,2834.5598407251423,2886.546142578125,2903693,LT.NS
2023-09-28,2909.8621559320495,2969.7338597091725,2899.396776816536,2930.30615234375,4081102,LT.NS
2023-09-29,2959.5119755312726,2977.3762300595095,2925.682027784657,2943.49755859375,2698016,LT.NS
2023-10-03,2959.9984503534783,2995.9700991643276,2915.8005748120545,2991.88134765625,3254492,LT.NS
2023-10-04,2982.9736137210602,2982.9736137210602,2910.884147088422,2947.5859375,3100946,LT.NS
2023-10-05,2952.2588912485066,3032.4284130436918,2952.2588912485066,3014.07763671875,3413447,LT.NS
2023-10-06,3032.4771706054303,3032.4771706054303,2991.7838381960946,3011.789794921875,1898118,LT.NS
2023-10-09,2993.5848292012106,3003.320064418125,2974.64984423964,2993.292724609375,1181760,LT.NS
2023-10-10,2992.465857050547,3016.9498825172454,2990.810676654193,2994.558837890625,1551789,LT.NS
2023-10-11,3008.1879915249915,3027.6584639620464,3002.73616417195,3006.92236328125,2066921,LT.NS
2023-10-12,3012.082158796494,3022.839642613244,2985.8457440889174,3000.156494140625,1870280,LT.NS
2023-10-13,2986.5269984350853,3016.9496106756837,2982.3895231703636,3007.798583984375,1437808,LT.NS
2023-10-16,3016.9008580454692,3030.8222928086698,2993.2929111730336,3019.772705078125,818794,LT.NS
2023-10-17,3027.5609651014033,3031.747164139594,2981.90280308275,2985.115478515625,1847182,LT.NS
2023-10-18,2987.403152277704,2997.6251502563455,2956.73715834178,2964.963623046875,1350839,LT.NS
2023-10-19,2945.492984986287,2988.6198886522316,2927.5312851216245,2973.5302734375,1599104,LT.NS
2023-10-20,2959.4628572740226,2975.3313386153,2898.47170216415,2932.59375,1667471,LT.NS
2023-10-23,2923.4913099952078,2927.2879568855783,2870.9210366886005,2879.974853515625,1614030,LT.NS
2023-10-25,2880.6564023681162,2886.984305921814,2833.2458494318957,2838.892333984375,2108353,LT.NS
2023-10-26,2829.0593945387704,2838.9405633547503,2781.405465005045,2788.755615234375,3286109,LT.NS
2023-10-27,2788.8041191589405,2833.4889923369483,2781.989454365822,2825.06787109375,2399538,LT.NS
2023-10-30,2822.4397834387823,2854.3714074282952,2780.5295418073392,2848.87109375,1693052,LT.NS
2023-10-31,2852.3755879383502,2873.4037939754976,2830.9580675095303,2851.49951171875,1556467,LT.NS
2023-11-01,2869.4122295934885,2904.1669763018217,2795.035117935411,2818.64306640625,3875595,LT.NS
2023-11-02,2857.2918094884953,2860.06644686139,2826.333711001975,2840.83935546875,1451606,LT.NS
2023-11-03,2856.3183167735615,2869.9963712450462,2828.0861316384444,2834.170654296875,1136175,LT.NS
2023-11-06,2855.3446263502524,2900.1267105003076,2849.7468658314956,2896.670654296875,1235499,LT.NS
2023-11-07,2891.3651156664937,2904.60513180553,2877.833232586396,2882.8955078125,1112206,LT.NS
2023-11-08,2895.940365407755,2923.2477476602153,2882.603140728298,2917.114501953125,1013438,LT.NS
2023-11-09,2923.491353845821,2948.5108626853935,2917.6502122796956,2944.762939453125,1719911,LT.NS
2023-11-10,2941.0634894235445,2963.405808281134,2925.681769164546,2952.9404296875,947753,LT.NS
2023-11-13,2969.2469064575816,2973.481829083355,2951.38265376938,2967.78662109375,531769,LT.NS
2023-11-15,2981.270006708633,2989.7396142523266,2974.1145133815544,2983.801025390625,1160184,LT.NS
2023-11-16,2976.9864631335927,3000.4972008221303,2964.3793799724904,2970.366455078125,1597607,LT.NS
2023-11-17,2969.246923152792,3032.963994017576,2964.5252387125265,3026.684814453125,1325050,LT.NS
2023-11-20,3013.1530216715832,3029.556751901108,2994.753282828709,3007.019775390625,1231164,LT.NS
2023-11-21,3006.727711375348,3016.949709422763,2981.36737344619,2993.439208984375,1884782,LT.NS
2023-11-22,2993.4391911143334,3006.873626897974,2981.4160793644346,3000.69189453125,1104208,LT.NS
2023-11-23,2998.4525925568473,3006.240781108943,2950.798661389042,2965.011962890625,1514688,LT.NS
2023-11-24,2969.247046092279,2985.796947660662,2959.1224954975814,2973.384521484375,915121,LT.NS
2023-11-28,2973.1411648309427,2978.1547164527706,2954.6442158683403,2969.2470703125,1210508,LT.NS
2023-11-29,2969.2468514073266,3008.0903462944216,2968.2733278494884,3002.103271484375,1801107,LT.NS
2023-11-30,2994.8505645909777,3041.8230761951563,2977.716454924804,3026.87939453125,3131624,LT.NS
2023-12-01,3047.0800190073683,3113.2796210856454,3038.415754394254,3106.1728515625,2112908,LT.NS
2023-12-04,3198.0251882123744,3258.9191400164104,3163.951860484084,3225.8193359375,3095974,LT.NS
2023-12-05,3231.1734811255383,3236.965898882945,3192.232537981082,3227.668701171875,1659309,LT.NS
2023-12-06,3241.8335635023623,3310.9537385800404,3233.0718511685723,3302.484130859375,2057233,LT.NS
2023-12-07,3302.484127655013,3319.6180002629158,3248.6969492136564,3266.755859375,2128823,LT.NS
2023-12-08,3287.5889267127186,3339.185673267582,3276.8801679937847,3289.00048828125,2428891,LT.NS
2023-12-11,3288.513994674936,3314.847855570971,3271.039293603073,3296.15625,1534238,LT.NS
2023-12-12,3285.6422387251864,3285.6422387251864,3243.7807227947615,3253.9052734375,1888423,LT.NS
2023-12-13,3264.175967950125,3319.7155379010755,3257.6046835275934,3309.78564453125,1509107,LT.NS
2023-12-14,3335.243021302496,3348.9210749725253,3310.077579667778,3342.203857421875,2425646,LT.NS
2023-12-15,3344.1993317343295,3406.2614581214793,3341.960417707955,3395.650146484375,2632935,LT.NS
2023-12-18,3403.438193532833,3413.173428640192,3374.2324882107546,3399.15478515625,1767429,LT.NS
2023-12-19,3396.575066877133,3431.6706396778222,3384.0167076919533,3406.310302734375,1311700,LT.NS
2023-12-20,3412.2002712292715,3421.546193005729,3322.198060540597,3327.990478515625,1876048,LT.NS
2023-12-21,3300.293952382983,3348.8726882593187,3244.754379686792,3333.490966796875,2292802,LT.NS
2023-12-22,3333.3446625198667,3403.4383586943495,3318.3524947976507,3385.8662109375,1681707,LT.NS
2023-12-26,3385.8662657807404,3415.461525028665,3385.8662657807404,3397.64599609375,1072263,LT.NS
2023-12-27,3417.0676795838917,3455.035098245935,3411.3724717139257,3450.16748046875,1389266,LT.NS
2023-12-28,3451.1409529107455,3465.6950823136435,3407.8191553354204,3424.904541015625,3371121,LT.NS
2023-12-29,3437.5116607267887,3446.273372691258,3402.4648128689114,3432.64404296875,968577,LT.NS
2024-01-01,3444.3264109890674,3444.3264109890674,3403.487144521857,3432.108642578125,777080,LT.NS
2024-01-02,3431.719361397301,3432.1086757607013,3341.132944262997,3347.071533203125,1511464,LT.NS
2024-01-03,3342.1064694655865,3374.0868143241737,3321.273159803781,3349.261962890625,1283859,LT.NS
2024-01-04,3349.9436232493176,3387.959769542773,3332.371473727195,3367.126220703125,1651616,LT.NS
2024-01-05,3373.2107079551092,3460.876559768114,3368.3918134451965,3428.65283203125,2069018,LT.NS
2024-01-08,3446.2735373493792,3465.6952855965674,3397.5973574433146,3408.403564453125,1993855,LT.NS
2024-01-09,3434.0556041731193,3498.600263172331,3426.9003486756465,3461.801025390625,1807271,LT.NS
2024-01-10,3455.9600621795576,3464.721774594502,3426.8030778451557,3451.6279296875,1534821,LT.NS
2024-01-11,3451.6278374986227,3465.3058912719607,3407.868000308086,3412.05419921875,1105348,LT.NS
2024-01-12,3412.2491460798838,3483.900344725182,3401.5403858385207,3474.311279296875,1782631,LT.NS
2024-01-15,3481.417923196578,3510.23407983068,3444.375301806993,3449.242919921875,1783518,LT.NS
2024-01-16,3454.061865992724,3493.9763351318734,3444.326629617322,3478.88671875,1791818,LT.NS
2024-01-17,3460.876398845912,3518.7523293447257,3453.7696290288427,3476.404052734375,2699076,LT.NS
2024-01-18,3476.258024959248,3521.186042820734,3431.670597742609,3500.790771484375,2148898,LT.NS
2024-01-19,3507.6055262696923,3559.056343533904,3507.6055262696923,3549.467041015625,1913923,LT.NS
2024-01-23,3541.2896635900984,3564.410849881152,3442.574224566715,3456.982421875,1742142,LT.NS
2024-01-24,3475.4790497996682,3522.159456168511,3428.4578151199903,3494.170654296875,3711521,LT.NS
2024-01-25,3504.587529324063,3522.451782540132,3470.4169934066963,3498.308349609375,2206540,LT.NS
2024-01-29,3508.578986998129,3634.9911191003416,3504.782340101729,3609.825439453125,2072982,LT.NS
2024-01-30,3617.5649003174335,3638.9336953675434,3528.9255308046827,3537.103271484375,1454989,LT.NS
2024-01-31,3426.8032231122925,3444.3266486850257,3297.3733023201326,3387.618896484375,9637606,LT.NS
2024-02-01,3387.8621385741612,3401.2480881159413,3281.748065842959,3308.033203125,6149780,LT.NS
2024-02-02,3312.608614794192,3345.3678256364046,3272.0127293295104,3286.664306640625,7579802,LT.NS
2024-02-05,3286.1288821409535,3317.719675140498,3230.5893137268954,3253.2724609375,2954238,LT.NS
2024-02-06,3257.4101528277174,3336.995711702095,3249.1839254702268,3333.58837890625,2545192,LT.NS
2024-02-07,3353.788841837622,3355.7358890607493,3299.2715195900437,3304.820556640625,2099940,LT.NS
2024-02-08,3322.6360677571297,3327.309028601936,3206.640825156168,3247.18798828125,3471727,LT.NS
2024-02-09,3247.918255264219,3300.2451510965016,3221.3410122643027,3236.528076171875,3121873,LT.NS
2024-02-12,3241.8334420153906,3250.7410874836023,3199.971929100477,3212.189697265625,1922273,LT.NS
2024-02-13,3224.3101196748457,3250.157218441266,3197.1489066721606,3233.55859375,2151493,LT.NS
2024-02-14,3202.941423431917,3229.1291136567993,3176.6562857746753,3221.3896484375,2502138,LT.NS
2024-02-15,3221.389774278484,3233.9968580749432,3203.087482029811,3212.920166015625,1999189,LT.NS
2024-02-16,3217.4467766145026,3308.033195195431,3216.5707004445326,3297.0810546875,2768329,LT.NS
2024-02-19,3310.515685838943,3317.7683890366875,3247.1879288825917,3251.4228515625,1216447,LT.NS
2024-02-20,3251.4227908755515,3278.584003412405,3240.324479569715,3267.875244140625,1578162,LT.NS
2024-02-21,3268.0212237005408,3268.0212237005408,3202.9413147232717,3209.123046875,2430672,LT.NS
2024-02-22,3222.363048994333,3279.800940199972,3190.1880471480467,3274.68994140625,2521388,LT.NS
2024-02-23,3274.689801350331,3309.8825821827018,3252.2987599735766,3298.2490234375,2107176,LT.NS
2024-02-26,3309.980122042526,3399.2034617322174,3303.16545708538,3378.272705078125,4122419,LT.NS
2024-02-27,3382.99454639222,3419.0149199797056,3360.506055919638,3413.61181640625,2122286,LT.NS
2024-02-28,3412.199955269261,3419.98814346959,3354.908000749932,3378.3212890625,1666903,LT.NS
2024-02-29,3392.7297540831973,3403.438513708711,3345.465135655257,3385.47705078125,2119512,LT.NS
2024-03-01,3408.9389105214204,3561.490252884215,3407.3326916089,3537.298095703125,4407803,LT.NS
2024-03-04,3572.8313372746056,3582.3719153563347,3526.1509317793298,3547.957763671875,1307501,LT.NS
2024-03-05,3535.058812182142,3547.957999748582,3495.2417924250776,3516.951416015625,1981370,LT.NS
2024-03-06,3522.208597259863,3555.746439767536,3491.1045638989976,3545.767822265625,1500196,LT.NS
2024-03-07,3563.826621012567,3607.0509750228152,3546.7899575234683,3579.59765625,2344401,LT.NS
2024-03-11,3602.037413346041,3602.037413346041,3535.302321301283,3544.210205078125,1748541,LT.NS
2024-03-12,3542.7011723221276,3574.778728024377,3517.4867679906843,3525.76171875,1470377,LT.NS
2024-03-13,3538.660918931016,3540.5107564190216,3418.9175134116877,3444.862060546875,2503293,LT.NS
2024-03-14,3433.6666200200048,3539.731973619388,3428.750278076866,3512.66796875,4528490,LT.NS
2024-03-15,3502.7380315769433,3507.605649742003,3430.746006451044,3443.4990234375,4054210,LT.NS
2024-03-18,3443.499062341833,3477.621113599743,3433.325787797255,3466.912353515625,1354787,LT.NS
2024-03-19,3447.2470739135283,3455.5220245286837,3388.8356578065495,3408.987548828125,1447405,LT.NS
2024-03-20,3410.0096934722833,3431.6218692458056,3395.4068398852205,3416.775634765625,1442811,LT.NS
2024-03-21,3431.816505123692,3500.79074487579,3431.816505123692,3465.743896484375,2504962,LT.NS
2024-03-22,3452.3092881474963,3550.732617620486,3452.3092881474963,3522.013671875,3020545,LT.NS
2024-03-26,3509.552475498462,3579.5487252234566,3504.684857640628,3572.928955078125,2320963,LT.NS
2024-03-27,3585.48722220473,3628.516915430044,3572.9288635239795,3608.267578125,2387693,LT.NS
2024-03-28,3608.4139258038645,3712.3862932051306,3599.652213455611,3664.245361328125,4278668,LT.NS
2024-04-01,3680.7467667272217,3749.8669417375013,3680.7467667272217,3736.383544921875,1905190,LT.NS
2024-04-02,3747.8712942530547,3757.8011876799847,3671.400966072057,3706.59375,3608162,LT.NS
2024-04-03,3699.097726143796,3699.097726143796,3670.330055056019,3682.304443359375,1684618,LT.NS
2024-04-04,3704.1600265647603,3718.616947782315,3632.2654478948357,3697.296875,2339529,LT.NS
2024-04-05,3670.2814754921155,3689.6545003573633,3617.8571337606995,3643.996337890625,1645597,LT.NS
2024-04-08,3645.8459283139514,3718.6655420543266,3643.9963285211197,3707.031982421875,1083395,LT.NS
2024-04-09,3718.860219148339,3726.599684372752,3675.0516563573246,3685.0302734375,1997057,LT.NS
2024-04-10,3699.389563866302,3699.389563866302,3650.8108328219823,3653.82861328125,1951581,LT.NS
2024-04-12,3650.6647402267217,3701.434138071264,3566.5036733733205,3581.836669921875,3437544,LT.NS
2024-04-15,3530.045338373408,3582.420956197923,3491.2503273915177,3505.4638671875,1719910,LT.NS
2024-04-16,3485.2631381567744,3502.8837723388842,3436.0027499657804,3449.632080078125,2291042,LT.NS
2024-04-18,3467.6423533929515,3521.8675705951105,3445.9814532060723,3456.93359375,3273257,LT.NS
2024-04-19,3431.6708586719096,3449.0968368977597,3380.4634197243213,3425.197021484375,2759031,LT.NS
2024-04-22,3474.2622702510453,3524.155353641691,3447.1982672374716,3517.048583984375,2605754,LT.NS
2024-04-23,3536.5676450753876,3536.5676450753876,3493.002466597066,3514.56591796875,1434580,LT.NS
2024-04-24,3520.7967755130394,3558.1799861769427,3505.7558836317294,3538.6123046875,1501234,LT.NS
2024-04-25,3520.3585927959994,3568.937322712618,3515.977736835223,3555.60009765625,2420380,LT.NS
2024-04-26,3555.3082674974617,3563.972532662482,3490.0821848243154,3509.747314453125,1973113,LT.NS
2024-04-29,3510.623586022925,3553.263730010906,3509.747272167695,3538.076904296875,1396979,LT.NS
2024-04-30,3542.6521973233307,3552.3387091074205,3489.1571258031736,3499.1357421875,1571996,LT.NS
2024-05-02,3494.9982480876793,3537.930493789475,3481.3689184661603,3504.197998046875,3748847,LT.NS
2024-05-03,3514.4201925319253,3526.1024757203973,3396.088351533365,3407.137939453125,4079696,LT.NS
2024-05-06,3429.5291491495896,3433.6179009292264,3349.9923147722734,3371.6044921875,2614667,LT.NS
2024-05-07,3387.27800562745,3403.438592872511,3334.3184155001004,3336.99560546875,3376013,LT.NS
2024-05-08,3338.212328014195,3404.8012452608773,3278.632732949797,3394.53076171875,4116670,LT.NS
2024-05-09,3225.0402605073564,3287.589150926977,3180.1607281083748,3188.727783203125,12120574,LT.NS
2024-05-10,3194.7151474006923,3218.614961688515,3148.9595381065947,3184.833740234375,4132191,LT.NS
2024-05-13,3180.5501464486542,3227.2305529139962,3139.8080910041035,3206.640625,3557067,LT.NS
2024-05-14,3212.6279608042837,3295.2800214524914,3206.2026098120086,3289.974365234375,2870328,LT.NS
